sale_id,product_id,warehouse_id,sale_date,quantity_sold,revenue
7093,16,1,2025-02-22,2,6.98
7094,16,2,2025-02-22,5,17.45
7095,17,2,2025-02-22,4,47.96
7096,17,1,2025-02-22,1,11.99
7097,17,4,2025-02-22,1,11.99
7098,18,2,2025-02-22,4,19.96
7099,22,2,2025-02-22,1,5.49
7100,1,2,2025-02-23,34,237.66
7101,2,1,2025-02-23,38,170.62
7102,3,4,2025-02-23,18,233.82
7103,3,3,2025-02-23,7,90.93
7104,3,2,2025-02-23,5,64.95
7105,4,1,2025-02-23,31,185.69
7106,6,2,2025-02-23,32,207.68
7107,7,1,2025-02-23,27,134.73
7108,8,4,2025-02-23,44,417.56
7109,9,1,2025-02-23,7,27.93
7110,10,2,2025-02-23,5,42.45
7111,10,4,2025-02-23,2,16.98
7112,10,3,2025-02-23,1,8.49
7113,11,1,2025-02-23,5,12.45
7114,11,3,2025-02-23,5,12.45
7115,12,2,2025-02-23,16,31.84
7116,13,4,2025-02-23,13,90.87
7117,14,2,2025-02-23,13,58.37
7118,15,3,2025-02-23,4,23.96
7119,15,2,2025-02-23,7,41.93
7120,16,2,2025-02-23,14,48.86
7121,17,2,2025-02-23,4,47.96
7122,19,3,2025-02-23,6,44.94
7123,20,1,2025-02-23,2,13.98
7124,22,3,2025-02-23,3,16.47
7125,1,4,2025-02-24,18,125.82
7126,3,2,2025-02-24,14,181.86
7127,4,2,2025-02-24,7,41.93
7128,4,1,2025-02-24,5,29.95
7129,5,4,2025-02-24,14,125.86
7130,6,1,2025-02-24,10,64.9
7131,6,2,2025-02-24,8,51.92
7132,7,2,2025-02-24,24,119.76
7133,8,1,2025-02-24,20,189.8
7134,10,3,2025-02-24,8,67.92
7135,10,2,2025-02-24,6,50.94
7136,11,1,2025-02-24,6,14.94
7137,11,3,2025-02-24,5,12.45
7138,12,4,2025-02-24,14,27.86
7139,13,2,2025-02-24,8,55.92
7140,15,3,2025-02-24,3,17.97
7141,15,2,2025-02-24,4,23.96
7142,15,1,2025-02-24,2,11.98
7143,16,1,2025-02-24,6,20.94
7144,17,2,2025-02-24,5,59.95
7145,20,1,2025-02-24,1,6.99
7146,20,3,2025-02-24,1,6.99
7147,22,3,2025-02-24,11,60.39
7148,22,4,2025-02-24,15,82.35
7149,23,1,2025-02-24,1,8.99
7150,25,3,2025-02-24,23,229.77
7151,2,2,2025-02-25,7,31.43
7152,2,1,2025-02-25,4,17.96
7153,2,4,2025-02-25,8,35.92
7154,3,3,2025-02-25,18,233.82
7155,3,2,2025-02-25,9,116.91
7156,4,1,2025-02-25,33,197.67
7157,5,4,2025-02-25,22,197.78
7158,7,1,2025-02-25,20,99.8
7159,8,4,2025-02-25,16,151.84
7160,8,1,2025-02-25,9,85.41
7161,9,1,2025-02-25,13,51.87
7162,10,3,2025-02-25,13,110.37
7163,11,3,2025-02-25,6,14.94
7164,11,1,2025-02-25,8,19.92
7165,12,4,2025-02-25,7,13.93
7166,13,4,2025-02-25,9,62.91
7167,14,2,2025-02-25,9,40.41
7168,15,2,2025-02-25,8,47.92
7169,15,3,2025-02-25,9,53.91
7170,16,4,2025-02-25,12,41.88
7171,23,1,2025-02-25,6,53.94
7172,23,2,2025-02-25,2,17.98
7173,23,4,2025-02-25,1,8.99
7174,1,4,2025-02-26,27,188.73
7175,2,2,2025-02-26,17,76.33
7176,3,4,2025-02-26,15,194.85
7177,3,2,2025-02-26,7,90.93
7178,4,2,2025-02-26,32,191.68
7179,5,4,2025-02-26,27,242.73
7180,6,2,2025-02-26,21,136.29
7181,7,2,2025-02-26,16,79.84
7182,7,4,2025-02-26,12,59.88
7183,8,4,2025-02-26,35,332.15
7184,9,2,2025-02-26,14,55.86
7185,10,4,2025-02-26,8,67.92
7186,10,2,2025-02-26,7,59.43
7187,11,1,2025-02-26,7,17.43
7188,14,2,2025-02-26,11,49.39
7189,15,3,2025-02-26,3,17.97
7190,15,1,2025-02-26,1,5.99
7191,15,2,2025-02-26,2,11.98
7192,16,4,2025-02-26,6,20.94
7193,16,2,2025-02-26,9,31.41
7194,17,1,2025-02-26,1,11.99
7195,17,4,2025-02-26,1,11.99
7196,21,2,2025-02-26,18,71.82
7197,23,2,2025-02-26,1,8.99
7198,25,2,2025-02-26,1,9.99
7199,1,2,2025-02-27,15,104.85
7200,1,4,2025-02-27,7,48.93
7201,3,3,2025-02-27,28,363.72
7202,4,1,2025-02-27,32,191.68
7203,5,4,2025-02-27,24,215.76
7204,6,1,2025-02-27,21,136.29
7205,7,2,2025-02-27,11,54.89
7206,7,4,2025-02-27,5,24.95
7207,7,1,2025-02-27,2,9.98
7208,8,1,2025-02-27,19,180.31
7209,9,1,2025-02-27,7,27.93
7210,10,2,2025-02-27,11,93.39
7211,11,3,2025-02-27,6,14.94
7212,11,1,2025-02-27,8,19.92
7213,12,2,2025-02-27,3,5.97
7214,12,4,2025-02-27,4,7.96
7215,13,4,2025-02-27,16,111.84
7216,14,1,2025-02-27,11,49.39
7217,16,2,2025-02-27,8,27.92
7218,17,4,2025-02-27,1,11.99
7219,18,2,2025-02-27,3,14.97
7220,19,3,2025-02-27,3,22.47
7221,23,1,2025-02-27,10,89.9
7222,23,2,2025-02-27,3,26.97
7223,23,4,2025-02-27,2,17.98
7224,1,2,2025-02-28,33,230.67
7225,2,1,2025-02-28,16,71.84
7226,3,3,2025-02-28,10,129.9
7227,3,2,2025-02-28,4,51.96
7228,3,4,2025-02-28,4,51.96
7229,4,1,2025-02-28,23,137.77
7230,4,2,2025-02-28,11,65.89
7231,5,2,2025-02-28,13,116.87
7232,5,4,2025-02-28,7,62.93
7233,6,1,2025-02-28,8,51.92
7234,6,2,2025-02-28,9,58.41
7235,8,1,2025-02-28,7,66.43
7236,8,4,2025-02-28,12,113.88
7237,9,1,2025-02-28,11,43.89
7238,10,2,2025-02-28,2,16.98
7239,10,3,2025-02-28,1,8.49
7240,10,4,2025-02-28,3,25.47
7241,12,4,2025-02-28,8,15.92
7242,13,2,2025-02-28,6,41.94
7243,13,4,2025-02-28,3,20.97
7244,14,1,2025-02-28,10,44.9
7245,15,3,2025-02-28,6,35.94
7246,15,1,2025-02-28,3,17.97
7247,15,2,2025-02-28,1,5.99
7248,17,4,2025-02-28,2,23.98
7249,17,1,2025-02-28,3,35.97
7250,18,2,2025-02-28,4,19.96
7251,22,3,2025-02-28,2,10.98
7252,1,1,2025-03-01,31,216.69
7253,2,4,2025-03-01,27,121.23
7254,4,2,2025-03-01,21,125.79
7255,5,2,2025-03-01,48,431.52
7256,6,2,2025-03-01,23,149.27
7257,6,1,2025-03-01,27,175.23
7258,8,4,2025-03-01,25,237.25
7259,9,2,2025-03-01,18,71.82
7260,10,2,2025-03-01,13,110.37
7261,11,3,2025-03-01,5,12.45
7262,11,1,2025-03-01,7,17.43
7263,12,4,2025-03-01,13,25.87
7264,13,4,2025-03-01,4,27.96
7265,13,2,2025-03-01,8,55.92
7266,14,1,2025-03-01,9,40.41
7267,15,1,2025-03-01,16,95.84
7268,16,1,2025-03-01,6,20.94
7269,16,2,2025-03-01,5,17.45
7270,17,4,2025-03-01,2,23.98
7271,17,1,2025-03-01,2,23.98
7272,19,3,2025-03-01,1,7.49
7273,19,4,2025-03-01,3,22.47
7274,20,3,2025-03-01,6,41.94
7275,24,1,2025-03-01,5,62.45
7276,25,3,2025-03-01,1,9.99
7277,25,2,2025-03-01,2,19.98
7278,1,4,2025-03-02,18,125.82
7279,1,1,2025-03-02,8,55.92
7280,1,2,2025-03-02,3,20.97
7281,2,1,2025-03-02,24,107.76
7282,2,4,2025-03-02,7,31.43
7283,2,2,2025-03-02,4,17.96
7284,3,3,2025-03-02,37,480.63
7285,4,1,2025-03-02,17,101.83
7286,4,2,2025-03-02,16,95.84
7287,5,4,2025-03-02,32,287.68
7288,6,1,2025-03-02,36,233.64
7289,7,2,2025-03-02,21,104.79
7290,7,1,2025-03-02,20,99.8
7291,8,1,2025-03-02,32,303.68
7292,11,1,2025-03-02,5,12.45
7293,11,3,2025-03-02,5,12.45
7294,12,2,2025-03-02,5,9.95
7295,12,4,2025-03-02,10,19.9
7296,13,2,2025-03-02,11,76.89
7297,14,1,2025-03-02,12,53.88
7298,15,1,2025-03-02,12,71.88
7299,17,4,2025-03-02,1,11.99
7300,17,2,2025-03-02,1,11.99
7301,17,1,2025-03-02,1,11.99
7302,18,1,2025-03-02,2,9.98
7303,20,1,2025-03-02,4,27.96
7304,20,3,2025-03-02,2,13.98
7305,22,4,2025-03-02,18,98.82
7306,22,3,2025-03-02,14,76.86
7307,23,1,2025-03-02,1,8.99
7308,23,4,2025-03-02,1,8.99
7309,25,2,2025-03-02,2,19.98
7310,25,3,2025-03-02,3,29.97
7311,1,1,2025-03-03,26,181.74
7312,2,1,2025-03-03,10,44.9
7313,2,2,2025-03-03,6,26.94
7314,2,4,2025-03-03,6,26.94
7315,3,2,2025-03-03,25,324.75
7316,4,2,2025-03-03,18,107.82
7317,5,2,2025-03-03,10,89.9
7318,5,4,2025-03-03,11,98.89
7319,6,1,2025-03-03,17,110.33
7320,7,2,2025-03-03,18,89.82
7321,8,1,2025-03-03,22,208.78
7322,9,1,2025-03-03,8,31.92
7323,9,2,2025-03-03,3,11.97
7324,10,4,2025-03-03,7,59.43
7325,11,1,2025-03-03,10,24.9
7326,12,4,2025-03-03,6,11.94
7327,13,2,2025-03-03,4,27.96
7328,14,1,2025-03-03,4,17.96
7329,14,2,2025-03-03,4,17.96
7330,15,3,2025-03-03,5,29.95
7331,16,2,2025-03-03,9,31.41
7332,17,2,2025-03-03,3,35.97
7333,18,2,2025-03-03,2,9.98
7334,19,3,2025-03-03,2,14.98
7335,20,1,2025-03-03,2,13.98
7336,22,4,2025-03-03,1,5.49
7337,23,4,2025-03-03,16,143.84
7338,23,2,2025-03-03,9,80.91
7339,23,1,2025-03-03,8,71.92
7340,24,1,2025-03-03,2,24.98
7341,25,2,2025-03-03,1,9.99
7342,1,1,2025-03-04,17,118.83
7343,2,1,2025-03-04,15,67.35
7344,2,4,2025-03-04,4,17.96
7345,2,2,2025-03-04,3,13.47
7346,3,2,2025-03-04,12,155.88
7347,3,3,2025-03-04,6,77.94
7348,4,2,2025-03-04,19,113.81
7349,4,1,2025-03-04,16,95.84
7350,5,2,2025-03-04,16,143.84
7351,6,1,2025-03-04,18,116.82
7352,7,1,2025-03-04,13,64.87
7353,7,2,2025-03-04,5,24.95
7354,7,4,2025-03-04,2,9.98
7355,8,1,2025-03-04,29,275.21
7356,9,1,2025-03-04,11,43.89
7357,10,2,2025-03-04,5,42.45
7358,10,3,2025-03-04,4,33.96
7359,11,3,2025-03-04,11,27.39
7360,12,2,2025-03-04,11,21.89
7361,14,2,2025-03-04,13,58.37
7362,15,3,2025-03-04,3,17.97
7363,15,2,2025-03-04,7,41.93
7364,16,2,2025-03-04,6,20.94
7365,17,1,2025-03-04,4,47.96
7366,18,2,2025-03-04,4,19.96
7367,20,1,2025-03-04,4,27.96
7368,22,4,2025-03-04,1,5.49
7369,24,1,2025-03-04,27,337.23
7370,1,2,2025-03-05,10,69.9
7371,1,4,2025-03-05,7,48.93
7372,1,1,2025-03-05,16,111.84
7373,2,4,2025-03-05,18,80.82
7374,3,3,2025-03-05,10,129.9
7375,3,4,2025-03-05,12,155.88
7376,4,1,2025-03-05,27,161.73
7377,5,2,2025-03-05,22,197.78
7378,6,1,2025-03-05,10,64.9
7379,6,2,2025-03-05,13,84.37
7380,7,2,2025-03-05,18,89.82
7381,7,1,2025-03-05,6,29.94
7382,7,4,2025-03-05,5,24.95
7383,8,4,2025-03-05,29,275.21
7384,9,1,2025-03-05,2,7.98
7385,9,2,2025-03-05,5,19.95
7386,10,2,2025-03-05,9,76.41
7387,11,3,2025-03-05,7,17.43
7388,14,1,2025-03-05,6,26.94
7389,15,2,2025-03-05,8,47.92
7390,25,2,2025-03-05,3,29.97
7391,1,2,2025-03-06,20,139.8
7392,2,2,2025-03-06,22,98.78
7393,3,4,2025-03-06,35,454.65
7394,4,2,2025-03-06,27,161.73
7395,5,4,2025-03-06,31,278.69
7396,6,1,2025-03-06,8,51.92
7397,6,2,2025-03-06,11,71.39
7398,7,4,2025-03-06,19,94.81
7399,8,4,2025-03-06,21,199.29
7400,9,1,2025-03-06,15,59.85
7401,10,4,2025-03-06,8,67.92
7402,10,3,2025-03-06,5,42.45
7403,10,2,2025-03-06,2,16.98
7404,11,3,2025-03-06,8,19.92
7405,11,1,2025-03-06,5,12.45
7406,12,2,2025-03-06,4,7.96
7407,12,4,2025-03-06,3,5.97
7408,13,2,2025-03-06,10,69.9
7409,14,1,2025-03-06,6,26.94
7410,15,2,2025-03-06,5,29.95
7411,16,2,2025-03-06,5,17.45
7412,16,1,2025-03-06,3,10.47
7413,16,4,2025-03-06,2,6.98
7414,17,1,2025-03-06,2,23.98
7415,17,2,2025-03-06,1,11.99
7416,19,3,2025-03-06,1,7.49
7417,19,4,2025-03-06,3,22.47
7418,24,4,2025-03-06,6,74.94
7419,24,1,2025-03-06,7,87.43
7420,1,1,2025-03-07,27,188.73
7421,2,2,2025-03-07,32,143.68
7422,3,3,2025-03-07,8,103.92
7423,3,4,2025-03-07,7,90.93
7424,3,2,2025-03-07,4,51.96
7425,4,2,2025-03-07,23,137.77
7426,5,2,2025-03-07,29,260.71
7427,6,1,2025-03-07,21,136.29
7428,7,4,2025-03-07,25,124.75
7429,8,4,2025-03-07,18,170.82
7430,9,2,2025-03-07,10,39.9
7431,11,1,2025-03-07,12,29.88
7432,12,2,2025-03-07,14,27.86
7433,13,4,2025-03-07,4,27.96
7434,13,2,2025-03-07,6,41.94
7435,14,2,2025-03-07,9,40.41
7436,15,2,2025-03-07,4,23.96
7437,15,1,2025-03-07,7,41.93
7438,16,4,2025-03-07,2,6.98
7439,16,2,2025-03-07,2,6.98
7440,16,1,2025-03-07,3,10.47
7441,18,1,2025-03-07,4,19.96
7442,19,4,2025-03-07,1,7.49
7443,19,3,2025-03-07,1,7.49
7444,20,3,2025-03-07,2,13.98
7445,21,3,2025-03-07,1,3.99
7446,23,1,2025-03-07,5,44.95
7447,23,4,2025-03-07,7,62.93
7448,23,2,2025-03-07,4,35.96
7449,1,4,2025-03-08,21,146.79
7450,2,1,2025-03-08,8,35.92
7451,2,2,2025-03-08,18,80.82
7452,3,2,2025-03-08,15,194.85
7453,3,3,2025-03-08,8,103.92
7454,3,4,2025-03-08,7,90.93
7455,4,2,2025-03-08,15,89.85
7456,4,1,2025-03-08,20,119.8
7457,5,2,2025-03-08,15,134.85
7458,5,4,2025-03-08,15,134.85
7459,6,1,2025-03-08,26,168.74
7460,6,2,2025-03-08,13,84.37
7461,7,1,2025-03-08,23,114.77
7462,7,4,2025-03-08,12,59.88
7463,8,1,2025-03-08,37,351.13
7464,9,2,2025-03-08,10,39.9
7465,10,4,2025-03-08,11,93.39
7466,11,3,2025-03-08,5,12.45
7467,11,1,2025-03-08,6,14.94
7468,12,4,2025-03-08,24,47.76
7469,13,2,2025-03-08,16,111.84
7470,14,1,2025-03-08,12,53.88
7471,15,3,2025-03-08,4,23.96
7472,15,1,2025-03-08,5,29.95
7473,15,2,2025-03-08,2,11.98
7474,17,2,2025-03-08,3,35.97
7475,21,3,2025-03-08,4,15.96
7476,24,4,2025-03-08,12,149.88
7477,24,1,2025-03-08,19,237.31
7478,1,2,2025-03-09,17,118.83
7479,1,1,2025-03-09,17,118.83
7480,2,4,2025-03-09,43,193.07
7481,3,2,2025-03-09,35,454.65
7482,4,1,2025-03-09,11,65.89
7483,4,2,2025-03-09,16,95.84
7484,6,1,2025-03-09,39,253.11
7485,7,4,2025-03-09,36,179.64
7486,8,4,2025-03-09,23,218.27
7487,10,2,2025-03-09,9,76.41
7488,11,3,2025-03-09,6,14.94
7489,12,2,2025-03-09,19,37.81
7490,13,2,2025-03-09,8,55.92
7491,14,1,2025-03-09,9,40.41
7492,14,2,2025-03-09,10,44.9
7493,15,2,2025-03-09,18,107.82
7494,16,1,2025-03-09,11,38.39
7495,17,4,2025-03-09,7,83.93
7496,19,3,2025-03-09,6,44.94
7497,20,3,2025-03-09,7,48.93
7498,22,2,2025-03-09,61,334.89
7499,24,4,2025-03-09,4,49.96
7500,1,4,2025-03-10,17,118.83
7501,2,1,2025-03-10,26,116.74
7502,3,2,2025-03-10,6,77.94
7503,3,3,2025-03-10,5,64.95
7504,3,4,2025-03-10,8,103.92
7505,4,2,2025-03-10,17,101.83
7506,5,2,2025-03-10,28,251.72
7507,6,1,2025-03-10,32,207.68
7508,7,1,2025-03-10,14,69.86
7509,7,2,2025-03-10,10,49.9
7510,7,4,2025-03-10,7,34.93
7511,8,1,2025-03-10,9,85.41
7512,8,4,2025-03-10,10,94.9
7513,9,1,2025-03-10,8,31.92
7514,12,4,2025-03-10,7,13.93
7515,13,2,2025-03-10,10,69.9
7516,14,1,2025-03-10,12,53.88
7517,15,3,2025-03-10,7,41.93
7518,15,1,2025-03-10,3,17.97
7519,15,2,2025-03-10,2,11.98
7520,16,1,2025-03-10,4,13.96
7521,16,4,2025-03-10,2,6.98
7522,16,2,2025-03-10,2,6.98
7523,18,1,2025-03-10,2,9.98
7524,19,4,2025-03-10,1,7.49
7525,19,3,2025-03-10,2,14.98
7526,20,3,2025-03-10,1,6.99
7527,20,1,2025-03-10,1,6.99
7528,22,4,2025-03-10,1,5.49
7529,1,2,2025-03-11,12,83.88
7530,1,4,2025-03-11,9,62.91
7531,1,1,2025-03-11,4,27.96
7532,2,4,2025-03-11,24,107.76
7533,3,3,2025-03-11,23,298.77
7534,4,1,2025-03-11,25,149.75
7535,5,4,2025-03-11,8,71.92
7536,5,2,2025-03-11,9,80.91
7537,6,2,2025-03-11,9,58.41
7538,6,1,2025-03-11,11,71.39
7539,7,1,2025-03-11,24,119.76
7540,8,1,2025-03-11,21,199.29
7541,9,2,2025-03-11,13,51.87
7542,10,3,2025-03-11,3,25.47
7543,10,2,2025-03-11,4,33.96
7544,11,1,2025-03-11,2,4.98
7545,11,3,2025-03-11,3,7.47
7546,12,2,2025-03-11,12,23.88
7547,13,4,2025-03-11,3,20.97
7548,13,2,2025-03-11,7,48.93
7549,14,1,2025-03-11,7,31.43
7550,16,4,2025-03-11,12,41.88
7551,17,1,2025-03-11,2,23.98
7552,20,1,2025-03-11,2,13.98
7553,20,3,2025-03-11,1,6.99
7554,22,4,2025-03-11,6,32.94
7555,22,2,2025-03-11,9,49.41
7556,22,3,2025-03-11,6,32.94
7557,24,4,2025-03-11,24,299.76
7558,25,2,2025-03-11,2,19.98
7559,1,1,2025-03-12,26,181.74
7560,2,2,2025-03-12,6,26.94
7561,2,1,2025-03-12,7,31.43
7562,2,4,2025-03-12,5,22.45
7563,3,2,2025-03-12,17,220.83
7564,4,2,2025-03-12,24,143.76
7565,5,2,2025-03-12,11,98.89
7566,5,4,2025-03-12,13,116.87
7567,6,2,2025-03-12,5,32.45
7568,6,1,2025-03-12,11,71.39
7569,7,2,2025-03-12,9,44.91
7570,7,1,2025-03-12,6,29.94
7571,8,1,2025-03-12,20,189.8
7572,8,4,2025-03-12,10,94.9
7573,9,2,2025-03-12,8,31.92
7574,10,3,2025-03-12,5,42.45
7575,11,1,2025-03-12,7,17.43
7576,12,2,2025-03-12,6,11.94
7577,13,4,2025-03-12,12,83.88
7578,16,1,2025-03-12,9,31.41
7579,19,4,2025-03-12,1,7.49
7580,21,2,2025-03-12,1,3.99
7581,21,3,2025-03-12,2,7.98
7582,24,1,2025-03-12,3,37.47
7583,1,4,2025-03-13,22,153.78
7584,2,1,2025-03-13,7,31.43
7585,2,2,2025-03-13,12,53.88
7586,3,2,2025-03-13,21,272.79
7587,4,2,2025-03-13,23,137.77
7588,5,4,2025-03-13,24,215.76
7589,6,2,2025-03-13,17,110.33
7590,7,1,2025-03-13,27,134.73
7591,8,4,2025-03-13,11,104.39
7592,8,1,2025-03-13,5,47.45
7593,9,1,2025-03-13,6,23.94
7594,10,2,2025-03-13,6,50.94
7595,10,3,2025-03-13,2,16.98
7596,10,4,2025-03-13,3,25.47
7597,14,1,2025-03-13,10,44.9
7598,15,3,2025-03-13,3,17.97
7599,15,2,2025-03-13,5,29.95
7600,16,1,2025-03-13,5,17.45
7601,16,2,2025-03-13,8,27.92
7602,17,2,2025-03-13,1,11.99
7603,17,1,2025-03-13,1,11.99
7604,17,4,2025-03-13,1,11.99
7605,20,1,2025-03-13,4,27.96
7606,21,2,2025-03-13,34,135.66
7607,23,2,2025-03-13,1,8.99
7608,24,4,2025-03-13,1,12.49
7609,1,2,2025-03-14,24,167.76
7610,3,3,2025-03-14,24,311.76
7611,4,1,2025-03-14,30,179.7
7612,5,2,2025-03-14,31,278.69
7613,6,1,2025-03-14,29,188.21
7614,7,2,2025-03-14,9,44.91
7615,7,1,2025-03-14,9,44.91
7616,7,4,2025-03-14,5,24.95
7617,8,4,2025-03-14,9,85.41
7618,8,1,2025-03-14,11,104.39
7619,9,2,2025-03-14,6,23.94
7620,10,4,2025-03-14,5,42.45
7621,10,3,2025-03-14,5,42.45
7622,11,1,2025-03-14,5,12.45
7623,13,4,2025-03-14,9,62.91
7624,14,1,2025-03-14,6,26.94
7625,15,2,2025-03-14,9,53.91
7626,16,4,2025-03-14,8,27.92
7627,18,2,2025-03-14,3,14.97
7628,19,4,2025-03-14,4,29.96
7629,20,1,2025-03-14,2,13.98
7630,21,2,2025-03-14,3,11.97
7631,24,4,2025-03-14,1,12.49
7632,1,1,2025-03-15,34,237.66
7633,1,4,2025-03-15,63,440.37
7634,2,2,2025-03-15,117,525.33
7635,3,2,2025-03-15,64,831.36
7636,4,1,2025-03-15,73,437.27
7637,5,4,2025-03-15,69,620.31
7638,6,1,2025-03-15,51,330.99
7639,7,2,2025-03-15,47,234.53
7640,8,1,2025-03-15,111,1053.39
7641,9,1,2025-03-15,28,111.72
7642,10,2,2025-03-15,8,67.92
7643,10,4,2025-03-15,17,144.33
7644,11,1,2025-03-15,17,42.33
7645,11,3,2025-03-15,14,34.86
7646,12,4,2025-03-15,19,37.81
7647,13,2,2025-03-15,26,181.74
7648,14,1,2025-03-15,48,215.52
7649,15,3,2025-03-15,22,131.78
7650,15,2,2025-03-15,10,59.9
7651,15,1,2025-03-15,8,47.92
7652,16,1,2025-03-15,15,52.35
7653,16,2,2025-03-15,11,38.39
7654,16,4,2025-03-15,16,55.84
7655,17,1,2025-03-15,10,119.9
7656,18,1,2025-03-15,3,14.97
7657,18,2,2025-03-15,1,4.99
7658,19,4,2025-03-15,1,7.49
7659,19,3,2025-03-15,3,22.47
7660,20,1,2025-03-15,8,55.92
7661,21,2,2025-03-15,1,3.99
7662,21,3,2025-03-15,1,3.99
7663,22,3,2025-03-15,6,32.94
7664,22,4,2025-03-15,2,10.98
7665,22,2,2025-03-15,3,16.47
7666,23,2,2025-03-15,1,8.99
7667,24,4,2025-03-15,2,24.98
7668,24,1,2025-03-15,2,24.98
7669,25,4,2025-03-15,7,69.93
7670,2,2,2025-03-16,9,40.41
7671,2,4,2025-03-16,19,85.31
7672,3,3,2025-03-16,20,259.8
7673,3,2,2025-03-16,4,51.96
7674,3,4,2025-03-16,6,77.94
7675,4,1,2025-03-16,29,173.71
7676,5,4,2025-03-16,28,251.72
7677,6,1,2025-03-16,14,90.86
7678,6,2,2025-03-16,25,162.25
7679,7,4,2025-03-16,14,69.86
7680,7,2,2025-03-16,9,44.91
7681,7,1,2025-03-16,13,64.87
7682,8,1,2025-03-16,28,265.72
7683,9,1,2025-03-16,10,39.9
7684,10,4,2025-03-16,9,76.41
7685,10,2,2025-03-16,6,50.94
7686,11,3,2025-03-16,19,47.31
7687,12,2,2025-03-16,4,7.96
7688,12,4,2025-03-16,9,17.91
7689,13,2,2025-03-16,10,69.9
7690,14,2,2025-03-16,18,80.82
7691,15,3,2025-03-16,3,17.97
7692,15,2,2025-03-16,7,41.93
7693,16,1,2025-03-16,4,13.96
7694,16,4,2025-03-16,6,20.94
7695,19,3,2025-03-16,6,44.94
7696,22,4,2025-03-16,4,21.96
7697,23,2,2025-03-16,13,116.87
7698,25,2,2025-03-16,3,29.97
7699,1,4,2025-03-17,18,125.82
7700,2,1,2025-03-17,12,53.88
7701,2,4,2025-03-17,3,13.47
7702,2,2,2025-03-17,4,17.96
7703,3,4,2025-03-17,17,220.83
7704,4,2,2025-03-17,8,47.92
7705,4,1,2025-03-17,13,77.87
7706,5,4,2025-03-17,21,188.79
7707,5,2,2025-03-17,10,89.9
7708,6,2,2025-03-17,7,45.43
7709,6,1,2025-03-17,7,45.43
7710,7,2,2025-03-17,19,94.81
7711,8,1,2025-03-17,24,227.76
7712,9,1,2025-03-17,10,39.9
7713,10,3,2025-03-17,4,33.96
7714,10,4,2025-03-17,6,50.94
7715,11,1,2025-03-17,6,14.94
7716,11,3,2025-03-17,5,12.45
7717,12,2,2025-03-17,9,17.91
7718,14,2,2025-03-17,13,58.37
7719,15,2,2025-03-17,3,17.97
7720,15,1,2025-03-17,6,35.94
7721,16,2,2025-03-17,6,20.94
7722,17,1,2025-03-17,2,23.98
7723,17,2,2025-03-17,1,11.99
7724,18,1,2025-03-17,3,14.97
7725,19,3,2025-03-17,4,29.96
7726,20,1,2025-03-17,3,20.97
7727,21,2,2025-03-17,24,95.76
7728,24,4,2025-03-17,1,12.49
7729,2,1,2025-03-18,15,67.35
7730,2,4,2025-03-18,8,35.92
7731,2,2,2025-03-18,3,13.47
7732,3,3,2025-03-18,21,272.79
7733,5,4,2025-03-18,25,224.75
7734,6,1,2025-03-18,25,162.25
7735,7,1,2025-03-18,14,69.86
7736,7,2,2025-03-18,5,24.95
7737,7,4,2025-03-18,9,44.91
7738,8,1,2025-03-18,31,294.19
7739,9,2,2025-03-18,16,63.84
7740,10,3,2025-03-18,5,42.45
7741,11,1,2025-03-18,4,9.96
7742,11,3,2025-03-18,5,12.45
7743,12,2,2025-03-18,3,5.97
7744,12,4,2025-03-18,3,5.97
7745,13,2,2025-03-18,13,90.87
7746,14,1,2025-03-18,7,31.43
7747,15,2,2025-03-18,2,11.98
7748,15,1,2025-03-18,2,11.98
7749,15,3,2025-03-18,2,11.98
7750,16,1,2025-03-18,9,31.41
7751,18,1,2025-03-18,5,24.95
7752,20,3,2025-03-18,1,6.99
7753,20,1,2025-03-18,2,13.98
7754,21,2,2025-03-18,1,3.99
7755,21,3,2025-03-18,1,3.99
7756,1,1,2025-03-19,14,97.86
7757,1,2,2025-03-19,11,76.89
7758,2,2,2025-03-19,25,112.25
7759,3,2,2025-03-19,31,402.69
7760,4,2,2025-03-19,8,47.92
7761,4,1,2025-03-19,12,71.88
7762,5,2,2025-03-19,7,62.93
7763,5,4,2025-03-19,6,53.94
7764,6,1,2025-03-19,15,97.35
7765,7,4,2025-03-19,21,104.79
7766,8,1,2025-03-19,25,237.25
7767,9,2,2025-03-19,16,63.84
7768,11,3,2025-03-19,14,34.86
7769,12,2,2025-03-19,12,23.88
7770,13,2,2025-03-19,3,20.97
7771,13,4,2025-03-19,7,48.93
7772,14,2,2025-03-19,11,49.39
7773,15,3,2025-03-19,9,53.91
7774,15,1,2025-03-19,4,23.96
7775,16,1,2025-03-19,5,17.45
7776,16,4,2025-03-19,6,20.94
7777,18,1,2025-03-19,2,9.98
7778,19,3,2025-03-19,1,7.49
7779,19,4,2025-03-19,1,7.49
7780,20,1,2025-03-19,4,27.96
7781,21,2,2025-03-19,1,3.99
7782,1,4,2025-03-20,6,41.94
7783,1,2,2025-03-20,9,62.91
7784,2,2,2025-03-20,11,49.39
7785,2,4,2025-03-20,6,26.94
7786,2,1,2025-03-20,6,26.94
7787,3,2,2025-03-20,10,129.9
7788,3,3,2025-03-20,11,142.89
7789,4,1,2025-03-20,5,29.95
7790,4,2,2025-03-20,12,71.88
